Titel_Autor,Autorenvorname,RASignatur,Beginnt mit,Volltext
BROTHERS,JOYCE,5655,A,"Brothers, Joyce	o& b Brothers,Joyce; Eagan,Edward P.F. In 10 Tagen zum voll- kommenen Gedächtnis. (AUS dem Amerikanischen. Übertragen von Wolfgang Maier.) Genf-.Ramón F.Keller Verlag, (1970) .	-8°, 235 S 11416 "
BROUGH,SONIA,,A,"B r o u g h  ,  Sonia s,  Langenscheidt. L» s Handwörterbuch Englisch ... Teil II:Deutsch-Englisch. Neubearbeitung von S'B' ... "
BROUGHTON,GEOFFREY,,A,"Broughton     ,     Geoffrey Broughton,   Geoffrey.       Know your English - Red  level book B. Prov.Karte "
BROWA,HANS,84910,A,"Browa .  Hans Browa, Hans.   Auswirkungen der technischen Entwicklung in der Mikroelektronik auf Wirtschaft und Arteitsmarkt in der Schweiz. Gesamtschweizerische Analyse. Hrsger: Heidi Scheitert-Syfrig, Philipp Halbherr, Najib Harabi; Schweizerischer Nati"
BROWDER,EARL,,A,"Browder.Earl Browder,Earl. Krieg oder Frieden' (Rede, gehalten am 10. Januar 1944 in einer Versammlung in New York). Zurich tParte i der Arbeit [1944].	(68 S.) 1944,5134. "
BROWN,DOUG,,A,"Brown     ,     D o u g s.       Levine,   John R.;   Mason,   Tony;   B'D1.       Lei and yace   ... "
BROWN,E.,,A,"Brown , E s.Burn,J       and E.H.B.Elements of finite differences, 1902. 696 "
BROWN,J.S.,,A,"Brown ,  J. S. s.   Sleeman, D.; B'J.S.   Intelligent tutoring systems ..« "
BROWN,KEITH C.,31022,A,"Brown,   Keith    C.	O ' ^ //4 Brown,Keith  C.   Estimating  frequency  functions  from  limi- ted  data. 0.0.u.J.	-25cm.   198  p. "
BROWN,KIMBERLEY,,A,"Brown     ,     Kimberley s.        Drake,   Chris;   B'K1.        Panic   I   UNIX crash dumps  analysieren   ... "
BROWN,MARK,81507,A,"Brown     ,     Mark Brown,   Mark.      Using Netscape  2.   [By]  M'B* ,   with Steven Forrest Burnett,   Tim Evana  [a.o.].   Special  edition, [ïïith CD-ROli] . (Indianapolis,   IN) :   Q,ue   (Corporation,   1995) .	-24cm. XLII.992  p. [i CD-ROM]. "
BROWN,TODD C.,,A,"Brown     (     Todd       C. s.       Lawrence,   Bill.       Using NetWare   4.1. Special edition,   [fiy] B'L',   with Richard Bell,   T'C.B1    ...- "
BROWNE,HARRY,5713,,",- rf t 3 Browne,   Harry	J /*""' ^ Browne,Harry.You can  profit  from a monetary  crisis. New York:Macmillan Publishing Co.,(1974). - 24 cm. VIII, 397   p. 14124 "
BROZ,IOSIP,,A,"B r o z , I o 8 l p Broz.Iosip. Die Entwicklung des Befreiungskrieges der Völker Jugoslawiens in ihrer Beziehung zu den internatio- nalen Ereignissen. Bericht des Oberkommandierenden der Nationalen Befreiungearmee Jugoslawiens und der Partisanen- gruppen."
BRUCE,GLEN,87520,A,"Bruce      ,      Glen Bruce, Glen; Dempsey, Rob.   Security in distributed computing. Did you lock the door ? Upper Saddle River, NJ: Prentice Hall PTR, (1997). -24cm.XXIV,456  p. 36865	™ "
BRUCE,J. TAYLOR,,A,"Bruce     ,     J.     Taylor s.       Williams,  Robert B.;   B'J.T1.       SuperCalc richtig eingesetzt   ... "
BRUCK,ERNST,1746,,"tie Brück,     Ernst Brück, Ernst; Möller, Hans. Kommentar zum Versicherungsver- tragsgesetz und zu den Allgemeinen Versicherungsbedin- gungen unter Einschluss des Versicherungsvermittler- rechtes. Begr.v.E'B1. Neubearb. v.H'M' . S.A. — ~¿~ U-¿cs&¿*¿t¿ d."
BRUCK/MÖLLER. KOMMENTAR ZUM VVG UND AVB...8.AUFL.,,,A,Brück / Möller. Kommentar zum WO und AVB ... 8.Auf l. Band li  $$ l - 48 VVG. Berlin 1961. Band  2:  §§ 49-80 VVG.   Berlin 1980. 
BRUCK,ERNST,1336,A,"Brück,Ernst Brück,Ernst. Lineamenti generali della legislazione sviz zera sulle assicurazioni private. Legislazione mondiale sulle assicurazioni private: Estratto dal Volume VI:legislazione svizzera. Roma:Pubbl.di Assicurazioni 1938.        (82 p.) 2435.	"
BRUCK,E.,,A,"B r u o k , E Brück,E	Die Gefahrtragung des Versicherers (Wirtschaft und Recht der Versicherung. 1932/2). Berlin-Dahlem 1932.	(S. 1-32) "
DOPPELBESTEUERUNG,,84378,A,"Doppelbesteuerung	/^ -3 2/ Doppelbesteuerung. Separatdruck aus ""Die Steuern der Schweiz."" Bearb.von der Eidgenössischen Steuerverwaltung BaseliVerlag für Recht und Gesellschaft,1975. - 23 cm. 69 S. 14720 "
DOPPELBESTEUERUNGSABKOMMEN,,,A,Doppelbesteuerungsabkommen Doppelbesfceuerungsabkommen Deutschland-Schweiz. Texte und Kommentar nebst Zusätzen und Aussensteuergesetz. [_Bearb. von] H.J.Meyer-Märsi llus [und] D.Hangartner. [Herausg.von der] Handelskammer Deutschland - Schweiz. (Mit Ergän
DOPPELBESTEUERUNGSABKOMMEN,,84293,A,Doppelbesteuerungsabkommen	«^ & y 5 _ Doppelbeateuerungsabkomnien Schweiz-Deutschland 1971. Steuern vom Einkommen und Vermögen. Textauagabe und Praxis. Von Kurt Locher unter Mitarbeit von Walter Meier und Rudolf von Siebenthal. Band 1. Basel: Verlag für R
DOPPELBESTEUERUNGSABKOMMEN,,81889,A,"Doppelbesteuerungsabkommen	8l'889 Doppelbesteuerungsabkomraen zwischen der Schweiz und der Bundesrepublik Deutschland. Text mit Einführung, Erläute- rungen und eingearbeiteten Zusatzbestimmungen. (Bearbeitet von H.J.Meyer-Marsilius). Zurich:Handelskammer "
DORÉ,ROBERT,,A,"Doré,  Robert (Doré,Robert) s.(Monmarohé,Georges et R.D.) France automobile...  1938, "
DORE,VALENTINO,3325/7,A,"Dore   .Valentine	3325/7 Dore,Valentine. La statistique forestière internationale et ses problèmes. (XXIe Session de l'Institut International de Statistique, Mexico 1933) La Haye 1933.	(10 S.) "
DORET,GUSTAVE,7868/A,A,"Doret , Gustave Doret,Gustave. Tempe et controtempo. Souvenirs d'un rauei cien. [Avec 16 planches]. Pribourg:Editione de la Librairie de l'Université 1942. (IV+511 S.) G 46?	W                 M > "
DORFMAN,MERLIN,,A,"D  o r f m a n     ,     Merlin. s.       System and software requirements engineering, Edited by Richard H.  Tnayer and M'D'   ... "
DORIGO,GUIDO,,A,"Dor s.   Volkszählung, eidgenössische, 1990 Regionale Arbeitsmärkte für Frauen und Männer. (Autoren): Elisabeth Bühler, G.D. ... "
DORIGO,MARKUS L.,86154,A,"Dorigo     ,     Markus       L. Dorigo,  Markus L.      Börsenstrategien der Zukunft.  Der grosse Ratgeber für Wertpapieranlagen:  Analyseteckniken, Anlageinstrumente,   Themen der 90er-Jahre. (Ebmatingen:  Fortuna Finanz-Verlag AG,  1990). 2 8308 "
DORMOY,EMILE,3523/1.2,,"H Cl Z / D o r m o y   , Emile	/ » /**' -v üormoy,Emile.  Théorie mathématique des assurances sur la vie.  Tome  I et  II. Parie:Gauthier-Villars 1878. 480	<Ä*                                                  SK "
DORN,HANNS,,A,"Dorn  ,  Hanna s. Festgabe für Alfred Manes...	1927 "
DORNACH,FRANK,,A,"Dornach.,  Frank s.  Kundenlaarometer, das deutsche, 1995. Eine Studie zur Kundenzufriedenheit in der Bundes- republik Deutschland. (Verfasser: Anton Meyer, F'D1 ... "
DORNBLÜTH,OTTO,,A,"Dornblüth,0tto Dornblüth.Otto [und] Willibald Pschyrembel. Klinisches Wörterbuch. Mit 632 Abb. 54.-60. Aufl. Berlin:Gruyter 1943-	£14+805 S 1943,4549 "
DORNBLÜTH,OTTO,71017,A,"Dornblütb,,0tto Dornblüth.Otto.   Klinisches Wörterbuch;     die Kunstausdrücke der Medizin. 12 .A. Berlin:W.de  Gruyter 1926.	(458 S.) •	5/c "
DORNER,WERNER K.,,A,"Dor n e r     f    Werner    K,___________ Dorner, Werner K.       Verkaufen für die Praxis. (Winterthur),  Werner K.Dorner Vorlagt   (1975).       -22cm. 179 S.Abb 16381	™ "
DORNIS,GEORG,,,"Bornie , Georg Bornia,Georg. Pie Dividenden-Systeme der in Deutschland arbeitenden Lebensversicherungs-GeSeilschaften. 1916. Berlin:Archiv f.Versicherungswirtschaft [l91S].  (74 S.) "
DOROW,SYBILLE,,A,"Dorow, Sybille Dorow,Sybille. Alterssicherung international. Eine ver- gleichende Studie über die staatliche und betrieb- liche Altersversorgung in 20 Ländern. Wiesbaden:Verlag Arbeit und Al ter,(1970). -8°, 166 S 11568 "
DORPERT,PAUL,,A,"D o r p e r t , Paul e. Büchmann,Georg. Geflügelte Worte.	(1946) "
DORSEY,PAUL,87429,A,"Dorsey  ,  Paul Dorsey, Paul; Koletzke, Peter.   Oracle designer/2000 handbook. Berkeley, CA: Osborne McGraw-Hill, (1997).       -24cm. ^	XXVIII,610 p. 36656	- "
DOS 3.30,,,A,"DOS     3.   3 O DOS  3,30.  Technical reference manual IBM.   [lilt Diskette] [Zurich 1988].	-23cm.Schuber. "
DOS,,,A,"DOS	_______________ DOS power tools. (Tips, Tricks und utilities ...) B.  Somerson, Paul (Hrsg.).  DOS power tools .. "
DOSE,MARIA,,A,"Dose  ,  Maria s.   Duden. Zitate und Aussprüche. Bearbeitet von Werner Scholze-Stubenrecht, unter Mit- arbeit von M'D1 ... "
DOUBRAWA,KURT,2983/40,A,"Doubrawa,  Kurt Doubrawa,Kurt, Selbstverwaltung, Aufsicht und Dienstrecht der Sozialversicherungsträger. (Sozialpolitik in Deutsch- land. Nr. 40.) (Stuttgart:) W.Kohlhammer, (1961.)	(16 S.) "
DOUCET,MICHEL,87798,A,"Doucet  ,  Michel Doucet, Michel; Fleck, Klaus E.W.   Wörterbuch der Rechts- und Wirtschaftssprache. Begründet von M1D1, fort- geführt von K'E.W.F1. 5., neubearbeitete und erweiterte Auflage. Teil I : Französisch-Deutseh. (Beck1sehe Rechts- und Wirtschaft"
DOUCET,MICHEL,83825/2,A,"Doucet     ,     Michel Doucet,   Michel;   Fleck,   Klaus E.W.       Wörterbuch der Rechts- und Wirtschaftssprache.   Begründet  von M'D1, fortgeführt von K'E.V/.F1.   5-,   neubearbeitete Auflage. Teil  II:   Deutsch-Französisch,   (Beck1sehe Rechto- un"
DOUCET,MICHEL,85403/1,A,"Doucet  ,  Michel Doucet, Michel; Fleck, Klaus E.W.  Wörterbuch der Rechts und Wirtschaftssprache. Begründet von M'B', fortgeführt von K'E.YKF'. 4. neubearbeitete Auflage. Teil I: Franzö- sisch-Deutsch. (Beck1ache Rechts- und Wirtschaftswbrter- bücher) . "
DOUCET,MICHEL,85381,A,"Doucet  ,  Michel Doucet, Michel; Fleck, Klaus E.W.  Wörterbuch, der Rechts- und Wirtsohaftssprache. Begründet von M'D', fortgeführt von K'E.W.F1. 4. erweiterte Auflage. Teil II: Deutsch- Französisch. (Beck1sehe Rechts- und Wirtschaftswörter- bücher) . Mü"
DOUCET,MICHEL,82986,,"Poucet    Michel Doucet, Michel; Fleck, Klaus E.W.   Wörterbuch der Rechts- und Wirtschaftssprache. Begründet von li'D', fortgeführt von K'E.Vf.S"". ?. erweiterte Auflage. 2 Bände. (Bd IiFranzö- aisch-Deutsch. XXI, 624 S. ,1980; Bd II:Doutsch-Pranzösisch, "
DOUCET,MICHEL,82462,A,"Doucet,  Michel Doucet, Michel. Wörterbuch òer deutschen und franzosischen Rechtssprache, Lexikon für Justiz, Verwaltung, Wirtschaft und Handel. Teil I: Franzosisch-Deutsch; Teil II: Deutsch- Franzosiscn. Munchen:C.H.Beck'sche Verlagsbuchhandlung (1960-19"
DOUFFET,HERBERT,2838/D,A,"D  o n f f  e  t   ,  Herbert Dcnzff et »Herbert. Die Statistik im Versioherungsbetrieb Die Praxis der Versicherungswirtschaft. Heft 12. Leipzig:Meiner 1938.	(80 S.) 2565	W               (Dr.phil.)          ^      J "
DOUGHARTY,HAROLD,2411,A,"Dougharty , Harold Dougharty, Harold. Pension, endowment, life assurance, and other schemes for employees of commercial companies. Iondon:Pitman & Sons 1920.	(VIII,94 p.) 5* "
DOUGHERTY,DALE,83985,A,"Dougherty  ,  Dale Dougherty, Dale; Koman, Richard; Ferguson, Paula.  The Mosaic handbook for the X Window System. (A nutshell handbook) . [with CD-ROM]. Sebastopol, CA: O'Reilly & Associates, Inc., (1994). A        -24cra.XXIII,262 p. 53214	^ "
DOUGHERTY,DALE,86406,A,"Dougherty,Dale Dougherty, Dale-, O'Reilly, Tim.   DOS meets UNIX. A de- partmental computing perspective. A nutshell handbook. (Sevastopol, ÇA: O'Reilly & Associates,Ine., 1988). ^^	-22cm.XIIll34 p, 29953	™          Kein SWK "
DOUGHERTY,DALE,85950,A,"Dougherty     ,     Dale Dougherty,  Dale;   O'Reilly,   Tim.       UNIX  text processing. Consulting editors:  Stephen G.Kochan and Patrick H.Wood, (UNIX  System library). Indianapolis,IN,   Hayden Books,   (1987).     -25cm.XVI,665  P •2 Exemplare _-„,."
DOURNOW,ROLAND,,A,"Dournow,  Roland	'"" ""      '   ö Dournow, Roland.  Ausfuhrungsrichtlinien für Flachdach- abdichtungen. Material- und Systemwahl, AusfUhrungsricht- linien für Wärmedämm- und A'bdichtungsar'beiten im Hochbau mit Bitumen- und Polymerbitumen-Bahnen, Gussaspha"
DOURNOW,ROLAND,85636,A,"Dournow    ,     Roland Dournow, Roland. E tanche! t é des toitures plates. Direc- tives d1 exécution:Choix des matériaux et des systèmes, directives d'exécution pour les travaux d'isolation et d1 étanchéité dans le bâtiment avec bitume, bitume poly- mère"
DOW,J.,,A,"Dow s.   Anderson,J.L.   and  J.B.Dow.   Actuarial  statistics. Vol.11;   Construction of mortality and other  tables "
DOWLING,L. WAYLAND,6362,A,"Dowling,L	W a y 1 a n d DowlingtL	Wayland. Mathematics  of life  insurance Led. londoß:McGraw-Hill Book Go.   1925.	U,121 p.) A y 1258 "
DOYLE,A. CONAN,7868/1,A,"Doyle,  A	Conan Doyle,A	Conan.    Die Wahrheit über den Krieg in Süd- Afrika, (liebere.v.  R                Toggenburger). 2.A. Zürich:Eofer & Co.   1902.	(II,188 S.) •	4 "
DOZIO,ALESSANDRO,,A,"D o z i o  ,  Alessandro s.  Volkszählung, eidgenössische, 1990 = Recense- ment fédéral de la population 1990. La mobili- Jj| quotidienne dans les cinq grandes aggloméra- tions suisses. (Auteur): A'D1 ... "
DRACHMANN,BJ,,A,"Drachmann , B j DrachmanniBj	Einfach und doppelt abgestufte Sterbetafeln. Möglichkeit der Herabsetzung des Auslese- zeit räume. (SA.""Berichte dee Zehnten Internationalen Aktuarkongreeses, Rom, 1954). Rom 1934.	(16 S.) "
DRACHMANN,B.,,A,"Draohmann , B Drachmann,B Ueber die Grenzfälle zwischen Angebot von einer stark erhöhten Prämie und Ablehnung in der Ver- sicherung anormaler leben. (SA. a.d. Protokoll der III. Internationalen Konferenz über Fragen der Versicherung minderwertiger Leben, "
DRACHMANN,BJ.,,A,"Drachmann   ,   Bj Drachmann,Bj	and Knud Sécher.  Manual of life Insurance medicine. Copenhagen: Hpfst & Sjfa 1940.	(446 S.) 1942,3738.	S^     4 "
DRACK,WALTER,97494,A,"D r a c k  ,  Walter 9? 4* W Draok, Walter. Glanzenberg, Burg und Stadt. Bericht über die Freilegungs- und Sicherungsarbeiten von 1975 und 1980/81. 2.Aufläge. Zurich, Selbstverlag der Stiftung für die Erforschung des Uetlibergs, 1984.	-28cm.28 S.ill "
DRACK,WALTER,91702,,"Brack  ,  Walter Drack, Walter; Schneider, Hugo. Der Uetliberg - Die ar- chäologischen Denkmäler.Hrsg.von der Schweizerischen Ge- sellschaft für Ur- und Frühgeschichte und dem Uetlifcerg- Verein Zürich. Archäologische Führer der Schweiz, 10. (Basel).Züric"
DRAEGER,ULRIKE,,A,"Draeger  ,  Ulrike a.   Staerkle, Robert; Dörler, Karl; D'U1.   Aufgaben und Rollen der Organisatoren im Management. "
DRAHTZUG,,,A,"Drahtzug Drahtzug Bözlngen, 3.  Jahre,330, Drahtzug Bözingen, (1634-1964..) "
DRAKE,CHRIS,87500,A,"Drake  ,  Chris Drake, Chris ; Brown, Kimberley. Panic ! UNIX crash dumps analysieren. (Aus dem Amerikanischen übersetzt von Judith Muhr). (Haar/München)': Prentice Hall (Verlag GmbH, 1996). -24cm.552 S.,1 CD-ROM, G Dr.Reimer "
DRAKE,JOHN D.,4129,A,"Drake, Joïin  D. Drake, John D. Interviewing for managers sizing up people. [New York:] American Management Association,(1972). - 22 cm. XII,194 p. fig. 12525 "
DRAPEAUX,,97020,A,"Drapeaux	97020 Drapeauxtnos. Poésies polonaises modernes. Trad.en français par un interné polonais(W.G.) (Illustré par louis de Meuron, Charles Humbert, Georges Goldberg [et] Jan Fortuna).. Neuchâtel:Comités Pro Pologna 1945-         (30 S.) 1945,5602. "
DRASCHER,W.,,A,"Dräsche   r,   W, a.   Afrika  und   seine   Probleme "
DRATVA,RICHARD,,A,"Dratva , Richard s.  Electronic mall: Banking und Shopping in globalen Hetzen. Von Beat Schmid, R'D' ... "
DRECHSLE,HANS,7828,A,"Drechsle , Hans Drechsle, Hans.  Das schweizerische Bankgeschäft in statisti- scher und graphischer Darstellung. [[Mit 100 Tab. u. 9 Taf.J Basel :Helbing & Lichtenhahn []l92 .J	(106 S.) 1577.                     ~                       V "
DRECHSLER,W.,,A,"Drechsler, W Drechsler.W         Marktanalyse fur jeden. Knapp und klar was man über Marktforschung wissen sollte. Tüalwil: Verlag f.   fi'irtschaf tsförderung  (1942).      (41 S.) 1942,3972. "
DREHER,EDUARD,,A,"Dreher  ,  Eduard s.   Strafgesetzbuch mit Nebengesetzen und Verordnungen, erläutert von E'D'. ?7.*Aufl. München 1977. "
DREHER,HANS,,A,"Dreher   ,Eans Dreher,Hans.  Die Beleihung von Lebensversicherungen durch den Versicherer.   ^Naen schweizerischem,   deutschem und  fran- zösischem Recht). Dias.Univ.Bern. Zurich:leemann & Co.   1918.	(107 S.) •	y "
DREHER,MEINRAD,328/67,A,"Dreher  ,  Meinrad Dreher, Meinrad.  Die Konkretisierung der Missstandsauf sicht nach § 81 VAG. Mannheimer Vorträge zur Versiche- rungswissenschaft . 67. Karlsruhe: Verlag Versicherungswirtschaft e.V., 1997, _	-21cm.27 S 36168 "
DREI-SÄULEN-KONZEPTION,,,,rei  -  Säulen-Konzeption Beitrage zur sozialen Sicherheit. Bericht des Eidgenossischen Departementes des Innern zur heutigen Ausgestaltung und Weiterentwick- lung der schweizerischen 3-Säulen-Konzeption ... Oktober 1995. 
DREIER,HANS,91387,A,"Dreier, Hans Dreier,Hans. Die Elektrizitätsversorgung im Uebergang zur Atomenergie. (Wirtschafts- und Finanzbulletin der Kantonalbank von Bern. Nr.14.) Bern 1968. -8°, 32 S., Abb. "
DREIFUSS,HANSPETER,6559,A,"Dreifuss , Hanspeter Dreif usa , Hanspeter . 100 No tf allai tuationen und lebens- rettende Massnahmen bei Verkehraunf allen beim Sport, daheim, am Arbeitsplatz, in den Ferien. Mach der Sende- reihe in ""Au to -Rad io Schweiz"" . (ZürichrFachverlag AG,1971."
3900,,72355,A,3900 [oreitausendneunhundet] 3900: Sammelband: 
DREIUNDZWANZIG,,97531,A,Dreiundzwanzl [Dreiundzwanzig mal fünf].     23 x 5;   1980-1986.   23 Bundes- gerlchtaentscheide zu Artikel 5 des Raumplanungsgesetzes (materielle Enteignung)  =  23 arrßts du Tribunal fédéral concernant l'article 5  de la loi  sur l'aménagement du ter- 
DRESCHER,UWE H.,,A,"Drescher  f  Uwe  H. s.  Rapp, Stan; Colline, Thomas L.  MaiiMarketing.Mit einem Anhang zur deutschen Ausgabe von U'H.D1 ..« "
DRESING,HOLGER,,A,"Dresing ,  Holger s.   Fischer, Joachim.   Datenmanagement. Daten- banken, und betriebliche Datenmodellierung. Unter Mitarbeit von H'D'. "
DRESSLER,WILHELM,,A,"Dressier,  Wilhelm Dressler,Wilhelm. Klinische Elektrokardiographie mit einem Grundriss der Arhythmien. 3.»verbesserte Auflage Mit 140 Abbildungen im Text. Berlin/Wien:Urbau und Schwarzenberg, 1934.  (VIII,167 S.) "
DREWS,DETLEF,,A,"Drews     ,     Detlef s.       Leitfaden zur Umsetzung von Geschäfts- prozessen in Informationsverarbeitung, [ürsger]: Ulrich Bremauer, D'D1 ... "
DREXEL,K.,3325/10,A,"D r e i e 1 , K	3325/10 Drexel,K        Normung statistischer Tabellen. tXXIIe Session de l'Institut International de Statistique, Londres 1934) La Haye 1934.	(24 g< 5« <f "
DREXLER,A.,,A,"Drexle,r,A Drexler,A         Das Recht auf Arbeit und die Arbeiter- versicherung. Basel:H.Müller 1894.	(36 S.) 58B.	^                       4 "
DREYER,HANS,94406,A,"Dreyer,Hans Dreyer,Bane,    Ueber die Berechnung der unvollständigen Gammafunktio» und ihre Anwendung im Versicherungswesen, Dise.Univ.Bern. Bem:Stämpfli 1936.	(60 S.) "
DREYFUS,HUBERT L.,,A,"Dreyfus  ,  Hubert  L. Dreyfus, Hubert L.j Dreyfus, Stuart E.  Mind over ma- chine.The power of human intuition and expertise in the era of the computer. With Tom Athanasiou, (Oxford): Basil Blackwell (ltd, 1989).         -24cra. XVIII,231 p. 27418 "
DREYFUS,STUART E.,,A,"Dreyfus     ,     Stuart       E. s.       Dreyfus,  Hubert L.;   D'S'E.       Mind over machine "
DREYFUS,WILLY,5336,A,"Dreyfus .Willy Dreyfus,Willy. Wirtschaftewende. Betrachtungen zur finan ziellen Gesundung des Kontinents. Zürich:Europa Verlag (1945).	(208 S.) 1945,                ' "
DREYFUS,FERDINAND JACQUES,,A,"Dreyfus , Ferdinand Jacques Dreyfus,Ferdinand Jacques. Les prévisions statistiques et financières des assurances sociales. ParisrPresse Universitaires de France 1923.   (283 p.) 1039	W                 5/C "
DROBISCH,M.,,A,"Drobisch,M	W DrobìBCfc.M	W                      Bericht über die  bei der diesjährigen Revision  der Leipziger Universitäts-Wittwen- und ffaisenkaese angewandten Rechnungemethoden. [Leipzig  (1882)].	(32 S.) 58B "
DRÖBER,ERICH,4494,A,"DrÖtoer  ,  Erich Dröber, Erich..   232 aktuelle Mustergeechäftsbriefe in deutsch und englisch.Ein praktischer Soforthelfer fUr rationelle und effektive Geschäftskorrespondenz.Mit zahl- reichen Alternativsätzen und einem ausfuhrlichen Register (Aktuelle A"
DROGENBERICHT,,,A,"Drogenbericht Drogenbericut.   [Hrsg.von der] Eidg. Betäubungsmittelkom- missionj  Subkommission ""Drogenfragen"". (Bern,  Bundesamt fUr Gesundheitswesen),   1983.	-30cm A	92  S.Tab 20864	( £>- "
DROIT CIVIL,,,A,"Droit civil e. Planici,Marcel. Traité élémentaire de droit civil "
